Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?
547,The business logic of sustainability,74,4,77,32,78,1518,248,522,60,140,60,7,14,172,30,835304,2814,954,2108,2.20964360587,business;design;environment;green;materials;poetry;sustainability;technology,Yes
548,Are we in control of our own decisions?,135,1988,1132,133,2799,11640,1417,1048,40,2242,547,14,28,94,23,4585569,2813,1046,3146,3.00764818356,culture;decision-making;economics;global issues;personality;psychology;science;self;society,Yes
549,10 things you didn't know about orgasm,201,3980,317,702,1683,10760,90,145,179,2126,336,201,108,486,206,20799775,2812,1003,2283,2.27617148554,books;culture;history;humor;science;sex;writing,Yes
55,My wish,68,5,20,23,37,575,42,200,16,30,17,1,7,95,14,369849,3842,1538,3897,2.53381014304,ted prize;art;culture;entertainment;film;global issues;peace;social change;storytelling,Yes
551,Could a Saturn moon harbor life?,39,2,11,62,485,1089,39,98,4,263,44,6,5,12,19,842162,2811,209,479,2.29186602871,planets;astronomy;exploration;life;science;solar system;space;technology,Yes
552,A supercharged motorcycle design,28,30,44,93,26,394,6,35,6,34,16,12,8,3,53,542098,2810,143,300,2.0979020979,cars;design;engineering;green;transportation,Yes
553,Don't eat the marshmallow!,43,832,221,119,460,2805,249,294,22,428,53,25,7,20,32,2362240,2807,358,617,1.72346368715,children;culture;humor;psychology,Yes
554,The world's English mania,90,81,26,359,344,2682,241,262,37,576,140,96,41,36,353,4163859,2805,274,522,1.90510948905,united states;business;china;education;global issues;language,Yes
555,A passionate  personal case for education,123,13,13,128,50,1460,136,522,105,43,24,55,11,111,126,954445,2805,749,1581,2.11081441923,culture;education;global issues;leadership;politics;women,Yes
556,Why we're storing billions of seeds,34,0,67,46,139,867,89,141,6,268,31,0,0,33,13,534459,2804,394,1069,2.71319796954,biodiversity;biology;ecology;environment;future;garden;life;plants;science,Yes
557,Playing "Pink Noise" on guitar,553,25,142,55,240,1771,7,232,32,0,392,23,10,30,30,1004744,2803,889,195,0.219347581552,guitar;innovation;music;performance;singer,No
558,A call to reinvent liberal arts education,54,4,44,47,81,1523,290,406,152,99,47,29,35,158,77,569631,2800,1118,2223,1.98837209302,activism;collaboration;creativity;education;future;politics;social change,Yes
56,My wish,97,8,20,27,149,932,63,157,55,180,95,10,11,50,10,877520,3744,2065,5830,2.82324455206,ted prize;art;cities;culture;design;environment;photography;pollution;social change,Yes
560,A university for the coming singularity,13,13,71,86,212,1284,123,201,40,337,55,11,32,20,70,870826,2799,527,1491,2.82922201139,ted brain trust;computers;education;future;nanoscale;prediction;science;technology,Yes
561,A wide-angle view of fragile Earth,259,4,30,43,100,1408,177,392,29,124,87,14,16,89,44,715403,2798,894,1495,1.67225950783,art;climate change;environment;film;future;humanity;media;photography,Yes
562,Odes to vice and consequences,85,28,24,11,72,457,1,55,12,2,55,28,9,51,24,288841,2796,1044,1918,1.83716475096,books;entertainment;history;literature;poetry;writing,Yes
563,The world in 2200,17,4,18,162,43,999,53,113,14,87,13,29,37,33,376,478210,2793,230,487,2.11739130435,community;social change,Yes
565,Eco-friendly drywall,4,11,148,47,55,713,53,156,5,122,14,24,11,28,35,340731,2792,199,629,3.1608040201,architecture;business;demo;design;green;invention;technology,Yes
566,A plug for smart power outlets,10,6,584,77,112,1382,127,110,6,213,69,8,3,9,48,592735,2792,252,550,2.18253968254,architecture;children;design;energy;technology,Yes
57,My wish,6,1,124,23,74,494,27,48,17,114,18,8,4,10,20,364415,3744,1609,4327,2.68924798011,ted prize;business;disease;health care;invention;medicine;science;technology,Yes
570,Happiness and its surprises,43,25,11,162,174,1477,109,215,84,435,32,15,60,14,98,1492360,2791,1185,2515,2.1223628692,beauty;culture;happiness;neuroscience;psychology,Yes
571,Learning from the gecko's tail,94,61,266,20,561,1735,55,166,4,230,263,3,5,0,7,651620,2790,714,1951,2.7324929972,animals;biology;biomechanics;design;materials;robots;technology,Yes
572,Success is a continuous journey,87,278,74,233,106,2833,322,1172,12,282,19,15,14,160,59,3435563,2789,237,673,2.83966244726,business;humor;life;productivity;psychology;success,Yes
573,Life in Biosphere 2,111,41,67,85,413,1819,134,399,42,303,69,45,18,60,32,787948,2786,953,2751,2.88667366212,tedx;adventure;biotech;climate change;ecology;environment;space,Yes
575,How social media can make history,15,25,79,121,425,2498,475,354,37,791,81,13,14,37,31,1632866,2785,948,2595,2.73734177215,communication;culture;global issues;politics;social change;social media;technology,Yes
578,How cults rewire the brain,12,9,12,268,126,2059,137,132,65,296,43,52,93,362,452,1052123,2784,384,852,2.21875,god;activism;faith;meme;religion,Yes
58,My wish,13,3,55,8,83,868,110,237,9,186,68,5,2,84,5,663367,3842,1550,3775,2.43548387097,ted prize;collaboration;disease;ebola;global issues;health;science;technology,Yes
580,Surgery's past  present and robotic future,61,5,160,61,443,1716,110,232,43,359,177,15,3,31,16,644328,2783,1135,2778,2.44757709251,design;health care;heart health;medicine;science;technology,Yes
582,The psychology of time,30,17,125,176,295,2285,351,449,20,572,45,16,77,30,82,1379789,2779,394,1046,2.65482233503,brain;business;happiness;mind;psychology;science,Yes
584,New rules for rebuilding a broken nation,4,0,40,27,44,627,183,80,17,160,10,6,7,23,26,384334,2777,994,2049,2.06136820926,global issues;money;politics;poverty;state-building,Yes
585,You are the future of philanthropy,45,3,17,60,38,668,84,236,24,76,8,7,13,27,30,423516,2776,754,1856,2.46153846154,activism;community;global issues;philanthropy;potential,Yes
586,My trek to the South Pole,16,8,2,62,54,700,24,196,3,15,24,164,5,104,23,298248,2775,353,1006,2.84985835694,global issues,Yes
587,Teach statistics before calculus!,66,153,236,261,172,3341,1065,465,22,444,56,35,25,173,168,1964805,2772,178,392,2.20224719101,economics;education;math;statistics,Yes
588,Life lessons through tinkering,156,80,211,45,192,1537,102,524,1,69,57,1,3,89,7,1098575,2771,245,362,1.47755102041,children;creativity;design;education;innovation;invention,Yes
589,17 words of architectural inspiration,84,15,42,121,107,3744,69,254,444,64,17,1358,244,43,882,730836,2770,1116,3331,2.98476702509,architecture;cities;creativity;design;technology,Yes
59,My wish,66,26,21,24,51,963,145,294,41,78,39,33,12,103,30,699384,3744,1672,3559,2.12858851675,aids;africa;activism;entertainment;global issues;leadership;philanthropy;politics;poverty;social change,Yes
590,The design genius of Charles + Ray Eames,61,3,8,58,36,540,12,75,65,53,10,25,94,2,38,567848,2765,908,2692,2.96475770925,children;creativity;design;film;product design,Yes
591,3 ways the brain creates meaning,23,5,91,201,137,1382,93,112,41,421,18,10,76,4,150,967837,2764,386,1040,2.69430051813,brain;creativity;design;presentation;technology;visualizations,Yes
592,Escaping the Khmer Rouge,127,5,4,49,42,811,5,200,3,62,33,5,1,269,6,441522,2763,357,885,2.47899159664,asia;adventure;history;storytelling;war,Yes
594,A next-gen cure for killer infections,21,120,509,31,237,1553,67,117,2,153,219,7,18,37,15,606578,2762,275,767,2.78909090909,biology;chemistry;disease;health;health care;medicine;science;technology,Yes
598,4 environmental 'heresies',5,7,43,72,211,1915,326,112,40,507,60,53,53,153,273,618469,2758,1002,2645,2.63972055888,anthropocene;ted brain trust;alternative energy;climate change;environment;future;global development;global issues;green;sustainability;urban planning,Yes
599,Playing with space and light,78,4,53,87,94,908,36,134,95,69,13,26,96,17,106,496376,2757,576,1648,2.86111111111,art;cities;design,Yes
6,Sampling the ocean's DNA,12,3,53,10,161,657,22,72,8,198,74,0,23,21,0,537668,3588,1011,2490,2.46290801187,dna;biodiversity;biology;biotech;ecology;entrepreneur;genetics;invention;oceans;science;technology,Yes
60,Four American characters,182,145,149,37,223,1447,34,205,14,60,146,39,31,175,7,927664,3643,1385,3714,2.68158844765,macarthur grant;united states;culture;entertainment;history;interview;performance;performance art;race;sports;storytelling;theater,Yes
601,A better way to harvest bone marrow,22,5,390,27,142,1073,67,128,3,226,36,3,2,20,2,448508,2756,254,785,3.0905511811,biology;biotech;health;health care;medicine;science;technology,Yes
602,Exploring the mind of a killer,18,300,59,203,425,1854,54,25,19,436,46,18,58,47,146,1863393,2755,392,1122,2.86224489796,brain;consciousness;crime;genetics;mental health;mind;neuroscience;psychology;science;violence,Yes
603,Skin color is an illusion,115,15,57,190,377,2270,208,205,206,611,33,78,37,55,83,943824,2754,888,1867,2.10247747748,anthropology;biology;evolution;human origins;humanity;race;science,Yes
604,Wiring a web for global good,51,14,19,87,59,2165,430,708,72,163,82,87,22,172,199,793357,2750,1003,2569,2.56131605184,europe;collaboration;communication;economics;global issues;politics;technology,Yes
605,A kinder  gentler philosophy of success,623,1115,578,239,1321,10741,1683,3285,62,892,197,31,48,598,69,5147736,2743,1011,3179,3.14441147379,culture;philosophy;success;work;work-life balance,Yes
606,Art that looks back at you,84,252,209,74,223,1190,12,137,22,61,40,14,20,10,32,760716,2741,933,2171,2.32690246517,art;creativity;design;poetry;software;technology,Yes
607,I believe we evolved from aquatic apes,68,210,155,36,500,6656,645,272,21,362,175,1031,531,456,2194,1019899,2740,1033,2360,2.28460793804,apes;evolution;science,Yes
608,Why the world needs charter cities,5,3,182,49,131,1570,299,281,40,201,42,34,18,86,199,559026,2735,1109,3158,2.84761045987,business;cities;culture;economics;global issues;politics,Yes
61,How the "ghost map" helped end a killer disease,13,19,26,66,189,882,67,89,9,371,11,2,5,10,5,640562,3652,603,1829,3.03316749585,cities;culture;design;disease;health;history;map;science;urban planning,Yes
610,Hold your breath for micro-sculpture,194,94,161,62,280,1502,5,116,113,6,400,9,9,42,11,618190,2737,1183,2599,2.19695688926,art;creativity;education,Yes
613,How to make filthy water drinkable,123,30,1396,97,638,5615,528,978,22,665,854,42,20,150,72,3341668,2736,571,1199,2.09982486865,business;demo;design;global issues;invention;technology;water,Yes
614,Biomimicry in action,213,3,275,51,514,2609,225,650,48,397,123,25,22,31,32,1061499,2734,1062,2464,2.32015065913,biodiversity;biology;biomimicry;biotech;creativity;design;innovation;invention;nature,Yes
615,The music of a war child,220,5,8,33,72,1531,73,520,10,56,139,18,9,349,19,729359,2733,1083,2393,2.20960295476,entertainment;global issues;live music;music;performance;poetry;politics;war,No
618,The puzzle of motivation,321,1125,1019,469,3624,21519,4596,4556,174,4023,797,147,80,456,132,17324920,2716,1116,2714,2.43189964158,brain;business;creativity;motivation;science;social change;work,Yes
619,A demo of wireless electricity,73,29,894,92,701,3439,135,324,6,483,579,22,18,42,41,2054973,2715,609,1738,2.85385878489,engineering;entrepreneur;future;infrastructure;science;technology,Yes
62,Global priorities bigger than climate change,16,16,138,107,165,4128,1658,277,78,535,59,202,60,281,536,1328997,3681,1001,3480,3.47652347652,aids;africa;business;choice;climate change;culture;disaster relief;economics;environment;future,Yes
620,Let my dataset change your mindset,45,172,219,25,559,2959,454,382,11,756,239,12,12,67,6,1325162,2713,1196,3258,2.72408026756,africa;asia;data;education;global development;global issues;math;medicine;presentation;science;statistics;technology;visualizations,Yes
621,A multimedia theatrical adventure,161,27,121,66,133,1119,14,174,58,17,66,118,46,51,67,378242,2712,879,1060,1.20591581342,animation;media;performance;performance art;storytelling;theater,Yes
622,One seed at a time  protecting the future of food,43,16,71,70,175,1319,234,222,30,321,43,10,2,53,29,634144,2709,1028,2619,2.54766536965,anthropocene;agriculture;biodiversity;climate change;disaster relief;ecology;environment;food;garden;plants,Yes
623,Adjustable liquid-filled eyeglasses,26,9,508,69,152,1334,63,206,11,124,65,10,19,34,38,732438,2708,334,712,2.13173652695,global development;global issues;health;health care;innovation;invention;product design;sight,Yes
625,Post-crash  investing in a better world,5,2,11,43,26,596,98,121,93,56,5,18,21,24,73,296794,2707,1080,2958,2.73888888889,culture;design;education;health;social change;technology,Yes
626,Making sound visible through cymatics,298,19,89,75,341,1352,22,178,8,161,84,9,6,12,50,774457,2706,279,702,2.51612903226,design;math;presentation;science;visualizations,Yes
627,A leap from the edge of space,7,23,19,67,96,684,10,49,25,76,43,17,6,227,19,548527,2705,870,2846,3.27126436782,entertainment;film;space;sports;technology,Yes
628,Time-lapse proof of extreme ice loss,83,1,41,30,247,1899,445,132,37,348,360,18,10,65,82,873095,2701,1162,2986,2.56970740103,climate change;global issues;photography;science;technology,Yes
629,How I swam the North Pole,36,17,8,17,91,1182,50,322,14,33,208,25,0,339,22,661786,2700,1133,2195,1.93733451015,adventure;climate change;science;sports,Yes
63,The era of open innovation,32,11,111,67,197,1540,247,404,37,343,36,2,9,28,16,1339471,3652,1141,3087,2.70552147239,business;collaboration;culture;economics;innovation;invention;media;open-source;product design,Yes
630,How we read each other's minds,115,346,373,216,1331,4728,259,278,75,1251,247,20,60,85,72,2760254,2699,1011,3085,3.05143422354,brain;morality;science;technology,Yes
633,How global crime networks work,4,39,13,78,279,1620,210,35,42,554,123,15,20,169,39,855737,2695,1170,2683,2.29316239316,adventure;crime;economics;global issues;narcotics;writing,Yes
634,3 warp-speed architecture tales,425,268,628,32,534,3415,79,808,12,144,365,18,7,82,13,2025997,2694,1094,3013,2.75411334552,architecture;cities;creativity;design;environment;green,Yes
635,An inventory of the invisible,85,869,232,105,287,2145,39,193,26,178,34,29,18,9,41,1146544,2693,624,1665,2.66826923077,comedy;humor;philosophy;science,Yes
637,What hallucination reveals about our minds,338,169,177,175,2520,6581,156,453,190,1982,238,15,26,116,26,3456225,2692,1128,2633,2.33421985816,biology;brain;medicine;mental health;mind;neuroscience;psychology;sight,Yes
639,"Wait It Out",550,5,19,104,48,1012,7,142,8,1,54,19,8,25,22,844860,2691,237,228,0.962025316456,creativity;entertainment;live music;music;performance;piano,No
64,Happiness in body and soul,324,102,38,23,137,2458,95,763,31,147,93,40,13,625,27,1044616,3799,1225,3624,2.95836734694,culture;entertainment;gender;global issues;happiness;performance;storytelling;theater;women,Yes
640,The Web as random acts of kindness,64,364,68,47,251,1741,156,431,16,234,40,12,7,29,22,694179,2688,1191,2991,2.51133501259,internet;culture;law;technology;web;wikipedia,Yes
641,How the Net aids dictatorships,0,15,19,62,55,709,113,30,28,162,14,17,31,48,115,418531,2687,713,1890,2.6507713885,internet;government;politics;technology;web,Yes
642,How I harnessed the wind,467,88,504,37,359,5300,116,2494,10,72,284,23,14,825,7,2055490,2686,359,552,1.53760445682,africa;creativity;energy;invention;poverty,Yes
643,Photographs of secret sites,210,16,186,199,796,3560,281,334,150,581,270,73,35,355,74,1515182,2685,1052,2508,2.38403041825,adventure;art;culture;curiosity;photography,Yes
644,A third way to think about aid,43,3,23,29,32,709,122,232,24,92,22,10,5,46,26,414884,2684,1024,2737,2.6728515625,africa;business;economics;global development;global issues;inequality;innovation;invention;philanthropy;poverty;women,Yes
645,Mapping the future of countries,19,8,84,127,331,2051,284,142,42,665,51,54,40,36,168,886032,2681,1133,3263,2.8799646955,asia;economics;global issues;history;infrastructure;map;politics;state-building;war;world cultures,Yes
646,Designers -- think big!,69,1,39,184,121,1481,150,481,72,254,12,6,19,29,44,1218748,2680,1010,2522,2.49702970297,art;business;design;green;history;product design,Yes
647,Let's revive the Golden Rule,160,4,11,93,55,1473,203,429,91,69,15,46,13,143,141,694555,2680,594,1250,2.10437710438,god;ted prize;global issues;politics;religion;violence,Yes
648,How spectroscopy could reveal alien life,22,9,70,28,246,902,66,78,28,239,68,3,20,13,12,584686,2678,952,2253,2.36659663866,astronomy;chemistry;life;science;technology;universe,Yes
649,The power of time off,183,211,176,159,220,2531,174,900,77,142,29,42,32,120,66,2826909,2677,1060,2421,2.28396226415,ted brain trust;adventure;art;creativity;design;happiness;innovation;work,Yes
65,The radical promise of the multi-touch interface,273,102,1006,187,910,8274,76,466,54,454,4640,23,18,33,32,4464863,3835,527,1507,2.85958254269,demo;design;interface design;technology,Yes
650,How food shapes our cities,43,43,41,100,215,1701,246,321,50,464,36,15,12,36,79,983550,2674,940,2783,2.96063829787,ancient world;cities;culture;food;global issues,Yes
651,Tribal leadership,30,51,111,131,326,2343,337,587,59,391,64,45,38,45,128,1333909,2673,999,3074,3.07707707708,tedx;business;communication;culture;leadership;society,Yes
652,The danger of a single story,5168,642,703,313,2795,27728,2827,8991,100,2476,900,67,64,2594,88,11596511,2672,1129,2848,2.52258635961,africa;books;culture;identity;storytelling;writing,Yes
653,Optical illusions show how we see,202,169,352,236,1400,4503,287,277,52,883,343,26,138,13,125,4787564,2671,990,2650,2.67676767677,art;brain;consciousness;mind;psychology;science;visualizations,Yes
654,Claim your "manspace",42,168,31,143,109,917,35,167,16,97,13,34,5,9,48,705508,2670,267,811,3.03745318352,architecture;books;culture;design;entertainment;men,Yes
655,New York -- before the City,225,8,100,77,363,1498,36,226,70,264,71,16,7,15,20,1117187,2667,969,2945,3.03921568627,cities;environment;history;life;nature;sustainability;technology;visualizations,Yes
657,Robots that "show emotion",24,18,169,89,251,1007,10,93,9,104,165,13,6,12,44,872866,2666,297,738,2.48484848485,body language;demo;design;engineering;entertainment;robots;technology,Yes
658,Life lessons from an ad man,63,2261,853,71,870,6771,765,830,23,761,143,32,19,45,35,2763851,2665,999,2999,3.002002002,advertising;business;consumerism;creativity;economics;happiness;life;psychology,Yes
659,A brain in a supercomputer,89,6,187,80,539,2122,73,179,47,364,318,27,58,26,129,1127116,2664,890,2249,2.52696629213,brain;computers;consciousness;mind;neuroscience;philosophy;technology,Yes
66,Do schools kill creativity?,4310,18740,5776,1098,10085,89718,10302,24064,360,6833,4338,195,228,3099,290,43120302,3870,1164,3120,2.68041237113,children;creativity;culture;dance;education;parenting;teaching,Yes
660,The 4 ways sound affects us,93,100,114,116,528,2574,385,240,5,886,49,18,16,11,13,1477010,2663,346,1162,3.35838150289,birds;business;cities;entertainment;music,Yes
661,The post-crisis consumer,8,5,29,94,97,1004,136,152,40,280,11,24,15,19,94,738167,2660,994,3050,3.06841046278,tedx;advertising;business;consumerism;economics;marketing,Yes
662,Animating a photo-real digital face,36,6,185,79,226,924,13,28,8,139,162,9,2,3,28,737852,2659,366,1183,3.23224043716,tedx;animation;art;computers;design;film;technology;visualizations,Yes
663,Lead like the great conductors,929,608,289,61,869,5037,214,1474,27,243,213,12,30,37,31,2738184,2658,1251,2302,1.84012789768,business;conducting;leadership;music;psychology;society,Yes
664,1.3m reasons to re-invent the syringe,27,0,492,26,54,1442,177,172,2,293,103,5,4,59,28,616497,2657,285,784,2.75087719298,vaccines;biotech;design;education;global development;health;medicine;sanitation;science;technology,Yes
665,Navigating our global future,10,3,10,107,96,861,113,112,28,191,28,5,38,35,85,1037554,2656,426,1271,2.98356807512,economics;future;global development;global issues;inequality;prediction;technology,Yes
666,A new way to explain explanation,39,24,193,104,250,1854,389,146,166,321,45,23,59,24,71,878406,2653,998,1825,1.82865731463,ancient world;cosmos;faith;history;philosophy;physics;religion;science;technology,Yes
667,Architecture that repairs itself?,56,5,373,93,335,1861,85,230,51,228,91,41,36,43,194,1018539,2652,452,1176,2.6017699115,architecture;art;biology;design;global development;industrial design;life;science;sustainability;technology,Yes
669,The year I was homeless,148,14,7,140,101,2050,72,663,31,84,46,33,37,554,120,1046992,2651,429,1048,2.44289044289,depression;happiness;life;personal growth;poverty;social change;society;storytelling,Yes
67,How juries are fooled by statistics,13,102,104,74,354,2192,361,86,95,835,73,11,67,15,2,1011334,3736,1280,4104,3.20625,culture;genetics;science;statistics;technology,Yes
670,Symmetry  reality's riddle,114,34,125,97,315,1314,38,114,76,259,31,12,65,3,31,975678,2650,1099,3469,3.15650591447,architecture;art;beauty;math;physics;universe,Yes
673,The balancing act of compassion,28,0,2,13,6,204,20,45,30,11,2,13,7,7,20,163348,3013,946,2013,2.12790697674,charter for compassion;compassion;global issues;religion,Yes
674,The profound journey of compassion,167,20,38,20,81,965,105,363,22,67,30,4,7,32,9,251937,3013,1014,1252,1.23471400394,charter for compassion;compassion;global issues;religion;self,Yes
675,Compassion at the dinner table,43,6,3,13,5,200,15,66,15,10,1,12,3,2,6,191281,3013,1118,2336,2.08944543828,charter for compassion;compassion;faith;global issues;life;religion,Yes
676,Lose your ego  find your compassion,180,0,7,16,54,818,54,270,35,64,11,24,27,36,40,405852,3013,1007,1913,1.8997020854,charter for compassion;compassion;global issues;religion,Yes
677,Expanding your circle of compassion,57,18,6,26,27,414,35,148,20,23,8,12,9,14,11,290874,3013,1087,3347,3.07911683533,charter for compassion;compassion;global issues;love;religion;self,Yes
679,The evolution of compassion,8,7,11,27,40,381,62,55,30,86,4,6,12,15,18,217681,3012,1016,2783,2.73917322835,charter for compassion;compassion;evolution;global issues,Yes
68,Progress is not a zero-sum game,30,337,118,122,165,2086,281,332,100,247,23,36,54,135,106,948752,3666,1151,3133,2.72198088619,collaboration;culture;global issues;war,Yes
680,How the Internet enables intimacy,33,8,16,184,116,1152,114,76,61,321,17,15,31,36,124,1143798,2646,531,1654,3.11487758945,anthropology;humanity;love;psychology;social media;society;sociology;technology,Yes
681,The refugees of boom-and-bust,0,1,5,14,6,546,115,43,0,156,36,5,6,148,11,398772,2639,185,431,2.32972972973,business;cities;design;global issues;social change;technology,Yes
682,The science behind a climate headline,17,8,13,64,105,742,51,37,28,252,36,22,17,16,76,450161,2638,253,865,3.41897233202,chemistry;climate change;environment;global issues;science;weather,Yes
683,Photographing the landscape of oil,69,0,15,97,66,742,117,87,6,149,45,7,19,33,32,461148,2637,220,583,2.65,ted prize;design;energy;global issues;photography;technology,Yes
684,The surprising spread of Idol TV,14,22,10,53,139,719,53,89,3,247,16,15,13,17,28,423034,2635,337,727,2.15727002967,culture;entertainment;global issues;poetry;politics,Yes
685,The thrilling potential of SixthSense technology,745,162,4675,332,4346,26749,532,4657,85,1862,8338,108,83,653,171,15433970,2632,830,2323,2.79879518072,demo;design;open-source;technology,Yes
686,East vs. West -- the myths that mystify,449,168,345,70,991,4897,494,1157,40,616,271,33,54,134,75,1606070,2629,1106,2416,2.18444846293,business;culture;global issues;india,Yes
688,Dance to change the world,109,45,70,53,68,1190,112,213,33,66,24,122,41,140,94,466267,2622,1012,2182,2.15612648221,culture;dance;entertainment;global issues;politics;social change,Yes
689,Why nations should pursue soft power,268,100,161,82,708,4096,460,1129,30,577,370,21,6,161,23,1350664,2618,1073,3126,2.91332712022,business;culture;entertainment;global issues;india;politics;writing,Yes
69,Dreams from endangered cultures,546,66,133,70,896,4467,418,946,52,668,369,41,22,189,51,2267546,3674,1321,4107,3.10900832702,anthropology;culture;environment;film;global issues;language;photography,Yes
691,Science-inspired design,51,23,151,63,111,797,20,96,66,57,20,22,36,10,71,421431,2631,1084,2491,2.2979704797,biomimicry;design;disease;green;innovation;nature;product design;science;technology,Yes
692,Learning from leadership's missing manual,50,0,7,92,55,922,60,265,128,80,5,43,16,42,79,874322,2630,995,2440,2.45226130653,environment;global issues;leadership;politics;women in business,Yes
694,Learn to use the 13th-century astrolabe,105,6,75,94,263,1097,25,115,18,314,13,13,24,8,24,529131,2628,565,1576,2.78938053097,astronomy;history;innovation;science;technology,Yes
695,Asia's rise -- how and when,95,632,293,59,758,3856,383,475,7,707,295,15,7,86,44,1668669,2625,950,2398,2.52421052632,asia;economics;health;india;statistics;technology;visualizations,Yes
696,Transition to a world without oil,18,3,54,97,72,1372,223,331,91,256,30,30,17,63,87,785913,2624,1000,3082,3.082,big problems;cities;energy;environment;future;green;infrastructure;pollution;sustainability;technology,Yes
698,Turning dunes into architecture,124,7,465,50,278,1761,112,263,16,128,113,14,11,85,95,648332,2623,703,1792,2.54907539118,africa;architecture;bacteria;biology;design;sustainability;water,Yes
7,Simplicity sells,60,953,181,142,163,2798,230,227,78,394,54,142,27,43,104,1592251,3870,1286,3319,2.58087091757,computers;entertainment;interface design;media;music;performance;simplicity;software;technology,Yes
70,8 secrets of success,503,2708,552,658,702,13615,1315,4506,27,1711,224,55,43,400,211,9748082,3700,210,539,2.56666666667,business;culture;education;entertainment;happiness;psychology;success;work,Yes
700,Global ethic vs. national interest,10,20,11,52,21,571,70,100,28,73,0,43,17,40,86,486373,2617,1030,2861,2.77766990291,europe;big problems;environment;global issues;government;interview;politics;war,Yes
701,The hunt for a supermassive black hole,99,23,42,128,367,1557,76,82,58,393,54,139,40,16,40,740270,2616,986,3252,3.29817444219,astronomy;dark matter;exploration;physics;science;space;technology,Yes
702,The ancient ingenuity of water harvesting,187,152,312,31,375,2244,112,496,9,340,164,3,9,48,6,803893,2615,1034,2013,1.94680851064,architecture;design;environment;history;india;innovation;photography;sustainability;water,Yes
704,The fight against sex slavery,98,2,26,30,76,5007,585,1303,9,399,586,11,7,1864,11,2484325,2611,762,1533,2.01181102362,asia;slavery;children;global issues;poverty;sex;trafficking;women,Yes
705,The art of puzzles,17,37,95,102,114,695,16,49,32,125,22,16,19,0,51,502837,2614,709,2194,3.09449929478,art;computers;design;gaming;math;online video,Yes
706,A one-man world summit,15,511,27,127,25,969,11,6,57,25,19,45,29,14,58,1082901,2611,881,2449,2.77979568672,comedy;global issues;government;humor;performance;politics,Yes
708,The art of the interview,87,13,18,69,134,819,44,172,71,111,5,17,21,31,26,657198,2609,1254,3366,2.68421052632,art;history;performance;personal growth,Yes
709,How low-cost eye care can be world-class,19,3,78,6,54,522,34,170,5,75,40,0,2,34,2,286897,2609,1047,2422,2.31327602674,design;health;health care;humanity;medicine;public health;sight;technology,Yes
71,A life of purpose,712,25,112,241,436,8053,1523,2450,304,282,203,368,110,452,835,2890856,3849,1262,3466,2.74643423138,christianity;god;culture;happiness;leadership;motivation;philanthropy;religion,Yes
710,Pop culture in the Arab world,36,10,7,130,55,832,56,93,11,192,15,34,20,35,138,466482,2607,305,655,2.14754098361,egypt;culture;entertainment;global issues;media;music,Yes
712,The intricate economics of terrorism,15,24,47,44,309,1567,159,71,37,463,153,9,24,175,37,609996,2604,944,2126,2.25211864407,corruption;economics;global issues;money;terrorism,Yes
713,Photographing the hidden story,143,3,4,32,92,921,36,305,12,66,29,5,5,176,13,532189,2603,680,1672,2.45882352941,asia;art;humanity;photography;storytelling;war,Yes
714,How to make a splash in social media,51,686,152,96,218,2260,248,318,11,319,33,21,13,47,47,1985374,2603,266,865,3.25187969925,internet;animals;business;culture;entertainment;entrepreneur;oceans;web,Yes
715,Dragonflies that fly across oceans,69,16,63,27,322,950,16,54,26,292,56,0,3,2,4,542028,2601,998,3288,3.29458917836,biodiversity;biology;birds;ecology;insects;science,Yes
716,Metaphorically speaking,59,64,110,154,263,1422,95,152,42,392,17,16,11,3,44,783324,2601,570,1302,2.28421052632,art;books;language;music;poetry;writing,Yes
717,A new way to fight corruption,20,3,140,21,38,933,63,246,21,51,44,7,8,253,18,483941,2597,641,1736,2.70826833073,asia;ted fellows;crime;entrepreneur;potential;poverty;social change;society,Yes
718,Fusion is energy's future,12,14,69,51,177,1044,157,116,6,321,28,12,2,30,49,690609,2596,594,1646,2.77104377104,alternative energy;climate change;energy;environment;physics,Yes
719,My message of peace from Pakistan,94,4,11,31,28,537,39,169,5,33,20,4,3,71,25,403899,2595,268,625,2.33208955224,ted fellows;culture;entrepreneur;global issues;health;health care;peace;politics;violence;war,Yes
72,Technology's long tail,8,11,29,85,100,782,51,55,39,334,15,12,19,8,16,846753,3566,858,2290,2.668997669,business;culture;economics;entertainment;marketing;technology,Yes
723,My solar-powered adventure,55,10,82,48,181,1503,146,593,42,63,50,22,10,181,20,757317,2586,1066,2741,2.5712945591,adventure;aircraft;engineering;green;solar energy;technology,Yes
724,The neurons that shaped civilization,91,28,266,59,1223,3667,232,423,8,761,501,5,8,31,31,1879856,2583,463,1497,3.23326133909,biology;brain;cities;cognitive science;evolution;neuroscience;science,Yes
726,Exposing the invisible,308,63,113,107,248,1226,6,84,58,96,55,35,8,19,26,1768678,2582,798,2162,2.70927318296,art;nature;photography;science,Yes
